"trip_id","origin_airport","destination","destination_airport","seats","return_flight_booked","departure_time","return_time","checked_bags","trip_airline","destination_airport_lat","destination_airport_lon","base_fare_usd"
"195703-673649140ba04255ac8cb03f3a8b54a9","TPA","toronto","YZD","1","true","2022-11-14 15:00:00","2022-11-28 15:00:00","0","American Airlines","43.862","-79.37","311.04"
"195982-0ef301c1cb524c8196765e39ea239d83","SAT","montreal","YHU","1","true","2022-11-19 08:00:00","2022-11-19 08:00:00","1","United Airlines","45.517","-73.417","480.63"
"196184-1bbdf2f2834b4aa1b3ffc23c5c0e62c8","MIA","jacksonville","NZC","1","true","2022-11-20 07:00:00","2022-11-24 07:00:00","1","United Airlines","30.494","-81.688","94.18"
"196501-06a246e16147498db49581babb49c7fb","JFK","los angeles","LAX","1","true","2022-11-16 11:00:00","2022-11-24 11:00:00","1","KLM Royal Dutch Airlines","33.942","-118.408","703.25"
"197131-b23d72f6c5b149769ad46b7c92056758","MDW","houston","HOU","1","true","2022-11-17 07:00:00","2022-11-18 07:00:00","1","AirTran Airways","29.607","-95.159","252.08"
"197331-d9806b4dadbd433592521e13a9575b25","YVR","san diego","NZY","1","true","2022-11-18 07:00:00","2022-11-23 07:00:00","0","United Airlines","32.699","-117.215","338.85"
"197468-0c1df8e6c567434f9773a6bc2c34b97b","YED","san antonio","SKF","1","false","2022-11-22 10:00:00","","0","Ryanair","29.529","-98.279","255.5"
"197817-9d43d9142ba54496a0d443876633cff0","JFK","fort worth","FTW","1","true","2022-11-17 10:00:00","2022-11-19 10:00:00","1","United Airlines","32.82","-97.362","402.4"
"197933-aea2eb1b10334621ac815ff2bac11573","YOW","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-25 07:00:00","1","JetBlue Airways","40.64","-73.779","97.62"
"198018-4d2c920c0bbf47268875c7a6448d5c8a","AUS","new york","JFK","1","true","2022-11-19 07:00:00","2022-11-28 07:00:00","1","American Airlines","40.64","-73.779","420.79"
"198140-3b35cf525f9a436e9f4330f96a0ec8b7","LGA","los angeles","LAX","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","1","Alaska Airlines","33.942","-118.408","663.16"
"198203-b331d45c6dd846c78b72c014bbb47af6","LGB","houston","IAH","1","true","2022-11-18 08:00:00","2022-12-01 08:00:00","1","Avianca - Aerovias Nacionales de Colombia","29.607","-95.159","401.77"
"198289-e3ee2ac9c5f24be1a93cc6f0995ce7be","LGA","oklahoma city","OKC","2","true","2022-11-17 15:00:00","2022-11-25 15:00:00","1","United Airlines","35.393","-97.601","817.16"
"198712-56b275fa8efd47378912b44c7a76b85f","LAX","charlotte","CLT","1","true","2022-11-20 12:00:00","2022-11-30 12:00:00","1","American Airlines","35.214","-80.943","605.39"
"198918-e28778d26c1848bbaa2f762c1f5a73a0","SAT","vancouver","YVR","1","true","2022-11-20 14:00:00","2022-11-23 14:00:00","0","Air Canada","49.195","-123.182","549.19"
"199217-4c09664078a741a3b3810e5c6c03993e","YED","los angeles","LAX","1","true","2022-11-22 11:00:00","2022-11-26 11:00:00","1","Delta Air Lines","33.942","-118.408","388.2"
"199238-82a68ff6b43c4de4ae3527f1afabf597","PWM","charlotte","CLT","3","true","2022-11-19 12:00:00","2022-11-24 12:00:00","0","JetBlue Airways","35.214","-80.943","636.48"
"199332-87167e7a2a4c4f2bb2c62eca5eb54d88","BWI","los angeles","LAX","1","true","2022-11-19 08:00:00","2022-11-21 08:00:00","0","American Airlines","33.942","-118.408","603.22"
"199346-2bec9a7d9aae403e8610e6ea52dc1438","LRF","orlando","ORL","2","true","2023-03-04 13:00:00","2023-03-15 13:00:00","1","American Airlines","28.429","-81.316","466.38"
"199543-b2debb64381e4d3fae5f198835dc2c8a","NZY","charlotte","CLT","2","true","2022-11-16 14:00:00","2022-11-23 14:00:00","0","Allegiant Air","35.214","-80.943","1186.09"
"200053-070995907ceb442994ad355312ed630a","LAX","austin","AUS","1","true","2022-11-17 11:00:00","2022-11-21 11:00:00","1","American Airlines","30.194","-97.67","344.91"
"200090-350a4d872623407085d4913f56f30583","YWG","philadelphia","PHL","1","true","2022-11-23 07:00:00","2022-11-26 07:00:00","1","JetBlue Airways","39.872","-75.241","332.05"
"200440-b6c543f358a64c3585e0538d3d18aba4","LGA","austin","AUS","1","true","2022-11-15 08:00:00","2022-11-17 08:00:00","1","Southwest Airlines","30.194","-97.67","445.03"
"200682-29c0ea27b84a4251953cc9a5379ad15c","AUS","nashville","BNA","1","true","2022-11-17 15:00:00","2022-11-23 15:00:00","1","Southwest Airlines","36.124","-86.678","226.78"
"201168-8d4ab40373f842f1955b316b724671d9","FTW","houston","IAH","1","true","2022-11-19 08:00:00","2022-11-22 08:00:00","0","British Airways","29.607","-95.159","79.84"
"201339-a7261039b3284f97bbec3ddbeb1ca67c","DAL","winnipeg","YAV","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","1","American Airlines","50.056","-97.032","313.8"
"202190-af2b18def63e4894872eb2fbc03472c2","YZD","el paso","ELP","1","true","2022-11-17 11:00:00","2022-11-21 11:00:00","1","Allegiant Air","31.849","-106.38","402.71"
"202206-a204408d7888422d9378231c2aab1e42","LAX","edmonton","YXD","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","0","Delta Air Lines","53.667","-113.467","384.83"
"203015-8a11979eb3d943d2a8821d1f895c314d","LGA","detroit","YIP","1","true","2022-11-18 15:00:00","2022-11-22 15:00:00","0","Ryanair","42.409","-83.01","137.69"
"203025-a01bf5e97ce84ddf9590f62787ce498a","PNE","new york","LGA","2","true","2023-03-03 12:00:00","2023-03-17 12:00:00","1","Delta Air Lines","40.64","-73.779","44.24"
"203200-e69cfbce483345a0b156b53c1564cee8","FTW","ottawa","YOW","1","true","2022-11-21 08:00:00","2022-11-23 08:00:00","1","United Airlines","45.323","-75.669","384.17"
"203437-1907ea9000644235be99cbbb18b1d5d4","FTW","indianapolis","IND","1","true","2022-11-22 16:00:00","2022-11-25 16:00:00","1","United Airlines","39.717","-86.294","216.92"
"203547-10554a313f46494cb0287c8d71d3fe5e","PHL","san francisco","SFO","1","true","2022-11-20 07:00:00","2022-11-24 07:00:00","0","Virgin America","37.619","-122.375","724.5"
"203576-130cbc68e63e4229aa8df1b45ff45c7f","LNK","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","1","American Airlines","40.64","-73.779","359.04"
"203811-cab57c3c3e34474680174996ff49ba8a","SJC","jacksonville","NIP","1","true","2022-11-17 09:00:00","2022-11-22 09:00:00","0","Delta Air Lines","30.494","-81.688","656.11"
"203833-8c4268a5167846ee848a3b8e79a6f8c3","UGN","san jose","SJI","2","false","2023-02-04 19:00:00","","1","Cebu Pacific","37.362","-121.929","537.15"
"203844-3473d274098c4fe080fb9845707a385b","CMH","ottawa","YOW","1","false","2022-11-20 07:00:00","","0","Air Canada","45.323","-75.669","75.49"
"204764-5dd7d4fea533450f9d17dcc9a033a42e","PHL","montreal","YUL","1","true","2022-11-21 14:00:00","2022-11-23 14:00:00","0","Delta Air Lines","45.517","-73.417","102.26"
"204930-f3236e3b7fb748718a6044c748c7c0f8","JFK","chicago","ORD","1","true","2022-11-16 11:00:00","2022-11-22 11:00:00","1","Allegiant Air","41.786","-87.752","210.32"
"205431-cb30a4ab6c6b4918845f1bb6cbf95790","ORD","new york","LGA","1","true","2022-11-19 11:00:00","2022-11-20 11:00:00","0","Delta Air Lines","40.64","-73.779","202.72"
"205710-65069557dadb4da7bcff5b6eba346384","OKC","charlotte","CLT","2","true","2022-11-22 09:00:00","2022-12-02 09:00:00","0","JetBlue Airways","35.214","-80.943","573.85"
"205718-c9fdbd0c38874e3fb7c48b7f6468aa5f","LUF","calgary","YYC","1","false","2022-11-19 15:00:00","","1","WestJet","51.114","-114.02","180.53"
"206575-aff3beb823344d27be1662789ad40a0d","AUS","san antonio","SVZ","1","true","2022-11-19 11:00:00","2022-11-22 11:00:00","1","Conviasa","29.529","-98.279","17.46"
"206814-57fa3d549fe0451fb7716680f31a39d5","LAX","montreal","YHU","2","false","2022-11-21 09:00:00","","0","Delta Air Lines","45.517","-73.417","656.15"
"206910-924f186c87274acb91e32846693c1f0e","HOU","fort worth","FTW","1","true","2022-11-23 11:00:00","2022-11-27 11:00:00","1","Delta Air Lines","32.82","-97.362","71.06"
"207062-a405dfa40e7145caa138d3c23151773d","LAX","vancouver","YVR","1","true","2022-11-18 07:00:00","2022-11-20 07:00:00","0","Air Canada","49.195","-123.182","328.42"
"207182-70a6d5e747254215b56f2e721159c32b","LAX","new york","JFK","1","true","2022-11-20 15:00:00","2022-11-25 15:00:00","1","JetBlue Airways","40.64","-73.779","760.52"
"207264-39c1e47f601344daac0a3db2f6d07807","JFK","los angeles","LSQ","1","true","2022-11-25 11:00:00","2022-11-28 11:00:00","1","Ryanair","33.942","-118.408","622.71"
"207516-d8093270b888455f9a4137f302364b0c","LAX","phoenix","LUF","1","true","2022-11-14 07:00:00","2022-11-14 07:00:00","0","United Airlines","33.535","-112.383","105.02"
"207973-4e344b9fcf9e459dbbf60ec9ce98110f","SJC","manila","MNL","2","true","2023-02-04 08:00:00","2023-02-12 08:00:00","1","Cebu Pacific","14.509","121.019","4449.4"
"208028-801a81e7e5fe45ca90cddd331d2d2b69","ORF","calgary","YYC","1","true","2022-11-18 11:00:00","2022-11-24 11:00:00","0","WestJet","51.114","-114.02","623.54"
"208096-b62a3ecb90e2418fac27c517799f5251","LGA","calgary","YYC","2","true","2022-11-17 07:00:00","2022-11-26 07:00:00","2","Air Canada","51.114","-114.02","1184.63"
"208461-b1181d25eeb34bd9b8b26fa03bca2d95","JFK","philadelphia","PHL","1","true","2022-11-18 14:00:00","2022-11-21 14:00:00","0","American Airlines","39.872","-75.241","27.12"
"208596-0d805e476a0d4165861dc41e01858f6c","YYJ","boston","BOS","1","false","2022-11-19 07:00:00","","1","United Airlines","42.364","-71.005","371.17"
"208642-4b0804eb7685418fa450b87086761767","JFK","portland","PDX","1","true","2022-11-17 16:00:00","2022-11-19 16:00:00","0","JetBlue Airways","45.589","-122.597","673.25"
"208884-b1be023e413d40f3b082088991c60b3a","OAK","los angeles","LSQ","1","true","2022-11-17 15:00:00","2022-11-20 15:00:00","0","American Airlines","33.942","-118.408","95.35"
"208949-c0f9d12877fe455496be3a8c3607a9f9","LCK","ottawa","YOW","1","true","2022-11-19 09:00:00","2022-11-25 09:00:00","1","Delta Air Lines","45.323","-75.669","153.21"
"209022-3e47415945054f54b97292df7285c442","BHM","dallas","DAL","1","true","2022-11-18 16:00:00","2022-11-23 16:00:00","0","Southwest Airlines","32.847","-96.852","180.98"
"209057-5149284e37a0426985dd7211d0c7bb83","BOS","montreal","YUL","1","true","2022-11-16 07:00:00","2022-11-19 07:00:00","0","United Airlines","45.517","-73.417","65.27"
"210548-1f6edfe9f27f4739b75e385f24521416","YQB","new york","LGA","1","true","2022-11-20 07:00:00","2022-11-22 07:00:00","0","Delta Air Lines","40.64","-73.779","135.03"
"210760-99703bf882bf4fd5a8899f3f072193e7","OMA","new york","LGA","1","false","2022-11-19 10:00:00","","3","Delta Air Lines","40.64","-73.779","196.22"
"211245-ef40e300e33a4eb1ba7be85491c298ee","LAX","austin","AUS","1","true","2022-11-21 07:00:00","2022-11-22 07:00:00","1","Delta Air Lines","30.194","-97.67","350.58"
"211366-34254b0971514d2c9294ff642d0e41f5","YXD","los angeles","LAX","1","true","2022-11-18 07:00:00","2022-11-20 07:00:00","0","American Airlines","33.942","-118.408","354.91"
"212041-f75a6aee5e4445e4b97f5f0593d03189","AUS","seattle","SEA","1","true","2022-11-17 08:00:00","2022-11-23 08:00:00","0","JetBlue Airways","47.53","-122.302","549.04"
"212376-a34854f411e2440caaf2a731cc4bacc2","LRD","milwaukee","MKE","2","true","2022-11-24 11:00:00","2022-11-26 11:00:00","0","KLM Royal Dutch Airlines","42.947","-87.896","734.03"
"212421-f8cd828deef34fce947c8ebe96f7d72d","LGA","san diego","SAN","1","true","2022-11-16 13:00:00","2022-11-22 13:00:00","0","Alaska Airlines","32.699","-117.215","789.16"
"212462-bb0609a7d2c74ff28ca3acce146471ec","EFD","jacksonville","LRF","1","true","2022-11-16 07:00:00","2022-11-23 07:00:00","2","Delta Air Lines","30.494","-81.688","263.59"
"212466-ded7750bcb444192882e2de00d84e7f8","HOU","new york","LGA","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","2","Delta Air Lines","40.64","-73.779","378.15"
"212677-a6aa62c9638244edb420b41654368ba4","LUK","san francisco","SFO","1","true","2022-11-20 07:00:00","2022-11-23 07:00:00","0","Air Canada","37.619","-122.375","568.01"
"212737-a9175946dfa947a6be1dc518b1185d88","JFK","louisville","LOU","2","true","2023-03-04 07:00:00","2023-03-15 07:00:00","1","American Airlines","38.228","-85.664","372.17"
"212987-708236441b514ac38368faf2e4e4bf0f","LAX","milwaukee","MKE","1","true","2022-11-18 07:00:00","2022-11-22 07:00:00","0","AirTran Airways","42.947","-87.896","456.51"
"213019-2f1afe0ace634e468591888f055ad1b7","LGA","los angeles","LAX","1","true","2022-11-22 09:00:00","2022-11-23 09:00:00","1","Southwest Airlines","33.942","-118.408","667.58"
"213161-4c2cd598b0d34f7aaa46f5e5495bc1e0","IAH","charlotte","CLT","1","true","2022-11-22 07:00:00","2022-11-25 07:00:00","0","American Airlines","35.214","-80.943","252.25"
"213451-e0654f74cdee4956b59f6609baecaa8c","FTW","los angeles","LAX","1","true","2023-02-04 15:00:00","2023-02-20 15:00:00","0","United Airlines","33.942","-118.408","307.55"
"213946-2ee5c536762b471098103133e6782414","SAC","denver","DEN","2","true","2023-02-04 07:00:00","2023-02-16 07:00:00","1","Frontier Airlines","39.858","-104.667","511.1"
"214646-fa525803835d42c290cc0b39131a7beb","YVR","hong kong","HKG","2","true","2023-02-04 14:00:00","2023-02-16 14:00:00","1","Cathay Pacific","22.309","113.914","3861.85"
"214801-ea393ca66b314280a5a56204f154ac62","JFK","ottawa","YOW","1","true","2022-11-20 07:00:00","2022-11-26 07:00:00","1","United Airlines","45.323","-75.669","93.2"
"215647-e7544f15e72041d8a798c31774216134","JFK","bangkok","BKK","2","true","2023-02-04 21:00:00","2023-02-20 21:00:00","1","Scandinavian Airlines System","13.912","100.607","4688.44"
"215977-2813d07860014c93bdf298add7b2eeed","MCI","guilin","KWL","4","true","2023-03-04 14:00:00","2023-03-18 14:00:00","3","Shenzhen Airlines","25.218","110.039","8979.8"
"216097-8447632800ba4707bad0ffecd41f16b0","YXD","indianapolis","IND","3","true","2023-02-04 07:00:00","2023-02-17 07:00:00","2","American Airlines","39.717","-86.294","1468.85"
"216272-1f2914fc10484a99b0a74218e71aede9","DAL","macau","MFM","3","true","2023-03-03 18:00:00","2023-03-18 18:00:00","3","Air China","22.149","113.591","7074.68"
"216883-15449cbfdb1947bfa4135726b738ba78","ORD","san francisco","SFO","1","true","2022-11-23 14:00:00","2022-11-26 14:00:00","0","Japan Airlines","37.619","-122.375","546.72"
"218952-e3dd60039423445e9e3a059968df1257","LCK","chicago","MDW","1","true","2022-11-17 07:00:00","2022-11-29 07:00:00","2","Southwest Airlines","41.786","-87.752","84.41"
"219196-9333bf637d5747888fc6d26d5cbae4ad","IND","new york","LGA","1","true","2022-11-18 12:00:00","2022-11-19 12:00:00","0","Delta Air Lines","40.64","-73.779","190.26"
"219837-492e0b91f581483e8db36123f9048776","JFK","indianapolis","IND","1","true","2022-11-16 12:00:00","2022-11-17 12:00:00","0","AeroMéxico","39.717","-86.294","184.83"
"220061-8150b110ff444a48b4e4279df6911d78","LOU","washington","IAD","1","true","2022-11-18 09:00:00","2022-11-20 09:00:00","1","United Airlines","38.852","-77.037","135.02"
"220135-99bff2fa23ae4d9f85b4210801a414d9","SFO","columbus","CMH","1","true","2022-11-21 14:00:00","2022-11-30 14:00:00","0","Delta Air Lines","39.998","-82.892","567.11"
"220447-f02288dbef9040e9823e8809d8f2c43c","YTZ","oklahoma city","OKC","1","true","2022-11-19 12:00:00","2022-12-01 12:00:00","0","Air France","35.393","-97.601","345.01"
"220475-e93a46f3a0414b08a1edf2a01c49db8b","YYC","chicago","MDW","1","true","2022-11-20 07:00:00","2022-11-22 07:00:00","1","Frontier Airlines","41.786","-87.752","387.94"
"220926-ec312ffaef4044ca996dfe669957f551","BOS","new york","JFK","1","true","2022-11-20 08:00:00","2022-11-25 08:00:00","0","JetBlue Airways","40.64","-73.779","44.99"
"220929-349bbc9eecbd4dc0a785ea49cc52da08","RNO","new york","LGA","1","true","2022-11-22 12:00:00","2022-11-24 12:00:00","1","Delta Air Lines","40.64","-73.779","681.54"
"220987-5434daf90b1947e0b31f68bfb73ec9b6","FTW","tucson","DMA","1","true","2022-11-18 15:00:00","2022-11-22 15:00:00","1","Ryanair","32.166","-110.883","198.25"
"221046-a594bbb3e6fd4b058dbcc70fade1bb83","LAS","new york","LGA","1","true","2022-11-16 11:00:00","2022-11-20 11:00:00","1","American Airlines","40.64","-73.779","614.57"
"221121-34e5c6ff79c94e50bd3e6c8ca07e2b74","LOU","los angeles","LAX","1","true","2022-11-20 08:00:00","2022-11-24 08:00:00","2","AeroMéxico","33.942","-118.408","588.25"
"221749-991d7eeb6f0f43c8ac699c707518271e","YUL","chicago","UGN","1","true","2022-11-16 16:00:00","2022-11-19 16:00:00","1","American Airlines","41.786","-87.752","218.16"
"221822-17c3959c38694dbe9840c49bfd87f260","YED","ottawa","YOW","2","true","2022-11-16 10:00:00","2022-11-18 10:00:00","0","Air Canada","45.323","-75.669","1013.97"
"221966-426dd3d6e1be4d839e1665018d99eb39","RND","phoenix","LUF","1","true","2022-11-18 07:00:00","2022-11-19 07:00:00","1","American Airlines","33.535","-112.383","274.11"
"222066-778c57f9049d4e8bb38a3d739ddb36f7","YTZ","edmonton","YEG","1","true","2022-11-21 16:00:00","2022-11-26 16:00:00","0","WestJet","53.667","-113.467","473.54"
"222338-23c05bebb51d43b5adace0dbbfef2c5b","MCI","san diego","NZY","1","true","2022-11-16 12:00:00","2022-11-19 12:00:00","1","Delta Air Lines","32.699","-117.215","369.06"
"222389-c89a51987e2442e08f1c20c310842bec","PHX","san jose","SJI","1","true","2022-11-17 07:00:00","2022-11-23 07:00:00","0","Cebu Pacific","37.362","-121.929","170.89"
"223067-c781c1ebc0b84d9cb4f6bf2d3c7f80ab","YXU","austin","AUS","1","true","2022-11-20 16:00:00","2022-11-23 16:00:00","0","Iberia Airlines","30.194","-97.67","387.57"
"223176-10a3cf44be57478c9fe47f031774399c","NCA","washington","IAD","1","true","2022-11-16 12:00:00","2022-11-24 12:00:00","1","United Airlines","38.852","-77.037","79.85"
"223233-332b55f2641942d3b477fc026d93100f","MOD","new york","LGA","1","true","2022-11-20 07:00:00","2022-11-21 07:00:00","0","JetBlue Airways","40.64","-73.779","656.17"
"223253-c19d7db368064379b0efeec73c57a36e","LGA","indianapolis","IND","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","0","Delta Air Lines","39.717","-86.294","192.65"
"223634-cb3fc1bc739b4af9a1d33e6d54e1886f","LAX","oklahoma city","OKC","1","true","2022-11-18 09:00:00","2022-11-22 09:00:00","1","Southwest Airlines","35.393","-97.601","308.25"
"223829-5a2112e3688b4d2287d4676b10ffee3a","FTW","houston","IAH","1","true","2022-11-18 07:00:00","2022-11-24 07:00:00","1","United Airlines","29.607","-95.159","75.55"
"223850-3626977da6034280ba2b09530d9645ca","RND","antalya","AYT","2","true","2023-01-07 21:00:00","2023-01-16 21:00:00","1","Condor Flugdienst","36.901","30.792","3964.91"
"224319-30cab153b73e48bab89fb9b06973697a","YWG","nashville","BNA","2","true","2022-11-19 07:00:00","2022-11-22 07:00:00","1","United Airlines","36.124","-86.678","674.84"
"224395-659b0f41c9a840c88406797b7ed3e4ca","YZD","paris","CDG","2","true","2023-02-03 07:00:00","2023-02-17 07:00:00","1","Air Algerie","48.969","2.441","2441.49"
"224486-aaa122cba6b944a8b2f0924db316de15","ORL","los angeles","LAX","1","true","2022-11-15 08:00:00","2022-11-17 08:00:00","0","Delta Air Lines","33.942","-118.408","677.4"
"224987-9c3ae85f21c549d598f5596e4ad55a62","LAX","san jose","SJC","1","true","2022-11-18 07:00:00","2022-11-22 07:00:00","1","Delta Air Lines","37.362","-121.929","94.82"
"225413-25869dcef6394003aeb951c3323559eb","LAX","san antonio","SKF","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","0","United Airlines","29.529","-98.279","354.15"
"226015-999068e25fab48f8bb51d6ac5cdd5f67","ORF","new york","JFK","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","Lufthansa","40.64","-73.779","90.38"
"226289-2e877a2952984e75b9b9d18c764133bd","MEM","calgary","YYC","1","true","2022-11-19 15:00:00","2022-11-22 15:00:00","0","WestJet","51.114","-114.02","490.68"
"226721-c0817b8c38ec47eea21b4a2b9622a8a6","AMA","vancouver","YVR","1","true","2022-11-16 07:00:00","2022-11-19 07:00:00","1","Air Canada","49.195","-123.182","426.21"
"226809-13e180b4385845788aeb55324d4fe2cf","LGA","chicago","MDW","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","1","Southwest Airlines","41.786","-87.752","212.46"
"227083-bba7147212f44e9ba0a1e2bfd2b381ca","YVR","san antonio","SKF","1","true","2022-11-21 07:00:00","2022-11-22 07:00:00","0","American Airlines","29.529","-98.279","528.59"
"227088-2f453ec163ed4bcba62d9ce9b120c54c","LGA","louisville","LOU","2","true","2022-11-20 07:00:00","2022-11-22 07:00:00","0","Delta Air Lines","38.228","-85.664","404.08"
"227125-4e92a39e545f49f2809350f91bcb566f","MKE","houston","IAH","1","true","2022-11-22 16:00:00","2022-11-24 16:00:00","0","Air Canada","29.607","-95.159","286.41"
"227796-902bfec1e71948c78f87d7bf48828bf9","AMA","philadelphia","PHL","1","true","2022-11-17 11:00:00","2022-11-20 11:00:00","1","Frontier Airlines","39.872","-75.241","440.12"
"228254-4d9822acde644698a8a9c8c318150dec","AUS","ottawa","YOW","1","true","2022-11-24 13:00:00","2022-11-30 13:00:00","1","Air Canada","45.323","-75.669","481.74"
"228693-57ab2f568ec84e8f9428b1a2cb7e1791","YVR","louisville","LOU","1","true","2022-11-21 11:00:00","2022-11-21 11:00:00","0","United Airlines","38.228","-85.664","569.04"
"228893-cbc58af43b444c3c86818a302a5d59d4","LGA","punta cana","PUJ","2","true","2023-02-03 14:00:00","2023-02-16 14:00:00","2","Frontier Airlines","18.567","-68.363","916.14"
"229148-dc20b5e647d047a4affa92938700675e","YOW","baltimore","BWI","1","true","2022-11-23 09:00:00","2022-11-24 09:00:00","1","AirTran Airways","39.175","-76.668","121.85"
"229425-b5f350f0258a4572bead2f608ef34150","AMA","los angeles","LAX","1","true","2022-11-19 07:00:00","2022-11-23 07:00:00","2","AeroMéxico","33.942","-118.408","273.74"
"229473-e1360a7c72df46398324be569d3f928f","SFO","montreal","YHU","2","true","2023-02-04 14:00:00","2023-02-17 14:00:00","2","Ryanair","45.517","-73.417","1428.89"
"229557-546bbee8370d471fa1b7e750c17de37d","YHZ","memphis","MEM","1","true","2022-11-20 09:00:00","2022-11-23 09:00:00","1","American Airlines","35.042","-89.977","474.67"
"230073-a0e3a77956444a94bfb00ddaacee9fb7","OPF","new york","LGA","1","true","2022-11-22 08:00:00","2022-11-24 08:00:00","1","JetBlue Airways","40.64","-73.779","294.44"
"230074-9318d8dc2ea24ae3a8ae08d9020951e2","LAX","phoenix","PHX","1","true","2022-11-19 07:00:00","2022-11-20 07:00:00","0","JetBlue Airways","33.535","-112.383","103.33"
"230144-7bc981fdf1d8440690990a4e620c0116","LAX","new york","JFK","1","true","2022-11-22 07:00:00","2022-11-24 07:00:00","1","JetBlue Airways","40.64","-73.779","727.53"
"230381-6bc140eb409a4caeb2bc6656ea9629c3","LAX","louisville","LOU","2","true","2022-11-16 07:00:00","2022-11-20 07:00:00","1","Ryanair","38.228","-85.664","1032.82"
"230412-9c2cd12bb1464c5ead82f435b5ec00f5","BWI","los angeles","LAX","1","true","2022-11-21 12:00:00","2022-11-25 12:00:00","1","Southwest Airlines","33.942","-118.408","665.06"
"230599-6642f939f8bb4cc49116e26ce7b3850f","CLT","vancouver","YVR","1","false","2022-11-22 07:00:00","","0","WestJet","49.195","-123.182","344.23"
"230743-6d93ce3a1f5b410d8fc77e8a9178ae79","DTW","ottawa","YOW","2","true","2022-11-23 10:00:00","2022-11-26 10:00:00","2","American Airlines","45.323","-75.669","264.44"
"230880-33e49e42fcfa47bba037261629e115bc","DET","new york","JFK","1","true","2022-11-19 07:00:00","2022-11-20 07:00:00","1","Air Berlin","40.64","-73.779","146.84"
"231227-bf971a516f1f4ef285187ca26808865e","FTW","venice","VCE","1","true","2023-02-04 13:00:00","2023-02-16 13:00:00","0","Transaero Airlines","45.505","12.352","1791.96"
"231268-c166b5ec7e2f49b5add12c28a4d4158d","JFK","los angeles","LAX","1","true","2022-11-19 10:00:00","2022-11-26 10:00:00","0","United Airlines","33.942","-118.408","715.98"
"231421-058c3639f1b1453cb8a28aad2f3499f4","LUF","vancouver","YVR","1","true","2022-11-24 07:00:00","2022-11-27 07:00:00","2","Hawkair","49.195","-123.182","356.59"
"231469-48cfca55b9c542259643a9548532ad91","CLT","toronto","YKZ","1","true","2022-11-17 12:00:00","2022-11-21 12:00:00","0","Ryanair","43.862","-79.37","161.76"
"231531-7a515b6e135b48ebabb85604ab9d2892","OMA","warsaw","WAW","1","true","2023-02-03 11:00:00","2023-02-12 11:00:00","0","Alitalia","52.166","20.967","1622.04"
"231546-ee5316394dc14f348fb9cd4dd33040ff","NGU","winnipeg","YAV","1","true","2022-11-23 07:00:00","2022-11-26 07:00:00","0","Delta Air Lines","50.056","-97.032","387.36"
"231654-ff346c92ae7e42238d3aeb79bea4d609","MSN","austin","AUS","1","true","2022-11-20 08:00:00","2022-11-21 08:00:00","2","KLM Royal Dutch Airlines","30.194","-97.67","312.86"
"231749-b6507be486a54bc89c54b107ea27f650","MEM","las vegas","LSV","1","true","2022-11-18 11:00:00","2022-11-24 11:00:00","1","American Airlines","36.08","-115.152","404.13"
"232038-7e44faadfef44840bb010fbe094c0c2c","IAH","los angeles","LAX","2","true","2022-11-18 08:00:00","2022-11-21 08:00:00","1","United Airlines","33.942","-118.408","764.71"
"232108-0a0f753156b542569abb28a2ff6c2d1a","BNA","new york","LGA","2","true","2022-11-17 07:00:00","2022-11-19 07:00:00","1","Frontier Airlines","40.64","-73.779","447.11"
"232364-501328db3148489a98f457aec6f6bb4c","MKE","new york","LGA","1","true","2022-11-21 07:00:00","2022-11-26 07:00:00","1","Delta Air Lines","40.64","-73.779","204.72"
"232517-144f3a54306f4d15898e493ca63f4319","BNA","toronto","YTZ","1","true","2022-11-18 07:00:00","2022-11-19 07:00:00","1","Porter Airlines","43.862","-79.37","186.03"
"232958-1a1337fc59004766a23da8de21182823","OAK","detroit","DTW","2","true","2022-11-19 10:00:00","2022-11-21 10:00:00","0","KLM Royal Dutch Airlines","42.409","-83.01","1055.93"
"232963-8360a1578bea47d3abec8561d05f7ffa","HOU","san diego","NZY","1","true","2023-03-04 07:00:00","2023-03-11 07:00:00","0","Ryanair","32.699","-117.215","344.25"
"233151-ea4aaa5b1b8f402f85f804fdd10a504d","LGA","montreal","YMX","1","true","2022-11-24 15:00:00","2022-11-26 15:00:00","2","Ryanair","45.517","-73.417","75.35"
"233213-968a044ca8ed4ae8a7603eddd4dc30d2","YWG","calgary","YYC","1","true","2022-11-19 12:00:00","2022-11-24 12:00:00","1","Air Transat","51.114","-114.02","215.99"
"233631-e9da0aaa895141fc9a61eb820d22c6b0","UGN","tucson","TUS","1","true","2022-11-20 14:00:00","2022-11-25 14:00:00","1","American Airlines","32.166","-110.883","394.42"
