"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"532519-e217e28b544543f4a114f56217f1383b","Hilton - toronto","11","1","2023-06-04 11:00:00","2023-06-15 11:00:00","54"
"532544-c4e0a1483ac345138eee4fe21da78679","Rosewood - lisbon","11","1","2024-01-08 15:47:29.94","2024-01-20 11:00:00","173"
"532768-e28d843a094e4ab5a0ae423cc792115a","Marriott  - los angeles","8","1","2023-06-07 11:00:00","2023-06-15 11:00:00","77"
"533292-4f2b306d3a914361b1aaa2bcb1d36333","Conrad  - edmonton","9","2","2023-06-01 11:00:00","2023-06-10 11:00:00","370"
"533327-855205b80cdf4638a5825dd42abb4722","Four Seasons - montreal","7","1","2023-06-10 11:00:00","2023-06-17 11:00:00","68"
"533426-c7a49079f8b0424393db4c3cf04a00c7","Banyan Tree  - chicago","3","1","2023-06-08 10:29:50.1","2023-06-11 11:00:00","78"
"533479-f6384c120d3448a8aea0201c5a7eae45","Starwood  - san diego","3","1","2023-06-03 11:00:00","2023-06-06 11:00:00","180"
"533598-90f1847fe10f4ffb843f9a247b56a981","Hyatt - new york","12","1","2023-06-02 11:29:44.52","2023-06-14 11:00:00","165"
"533929-f16958eb8bce4dfeaab33b43641be990","Conrad  - calgary","0","1","2023-06-09 19:56:14.145","2023-06-10 11:00:00","261"
"534134-e70ec601c3c14853a325d3e73b156dcb","Fairmont - los angeles","6","1","2023-06-05 16:00:18.81","2023-06-12 11:00:00","187"
"534347-427dacc7be3c4c2f91df8dbf8716fec3","Banyan Tree  - philadelphia","5","1","2023-06-07 14:49:13.53","2023-06-13 11:00:00","196"
"534624-7c8bceafe12946d9bd130fb113847ec5","Banyan Tree  - toronto","7","1","2023-06-03 13:23:44.385","2023-06-11 11:00:00","301"
"534830-5dd6a13cff5a476fb4ac3a998fdcc901","Starwood  - toronto","1","1","2023-06-02 18:22:08.445","2023-06-04 11:00:00","262"
"535828-6dd7938631e741f58c4d53ef359f8e0b","Extended Stay  - winnipeg","8","2","2023-06-03 11:00:00","2023-06-11 11:00:00","96"
"536046-850d282b3ff749febe6792e94a88c48c","Marriott  - chicago","3","1","2023-06-10 11:53:14.415","2023-06-13 11:00:00","115"
"536143-5717bc3f245f48c9b298bb6367b1085f","Wyndham - columbus","2","1","2023-06-02 13:00:18.36","2023-06-05 11:00:00","132"
"536431-e5f32f08947a42a1aac9598639ad5098","Best Western - quebec","3","1","2023-06-09 10:11:07.53","2023-06-12 11:00:00","122"
"536937-e436662332f2401eb8f592b612edb12e","NH Hotel  - phoenix","1","1","2023-06-06 11:26:42.54","2023-06-07 11:00:00","78"
"537175-09f5fe1949da41fda278dc13d44f1f41","Four Seasons - detroit","4","1","2023-06-05 11:00:00","2023-06-09 11:00:00","170"
"537286-c076e4c3aa0f4284af99dd62e1c7e424","Wyndham - new york","5","1","2023-06-08 11:00:00","2023-06-13 11:00:00","249"
"537510-55d6d8533c114884accfa82a1a17fab6","Extended Stay  - denver","1","1","2023-06-05 10:43:54.615","2023-06-06 11:00:00","77"
"537784-8edfe8037eb44c15a7b94aee8983b6b0","Accor - chicago","1","1","2023-06-10 12:30:52.155","2023-06-12 11:00:00","115"
"537920-d8d1e10c131d4adb958446735a2f8ed4","Hilton - los angeles","13","1","2023-06-03 14:23:25.53","2023-06-17 11:00:00","196"
"538118-df7d0eed702042a78455aced87bcc147","Banyan Tree  - ottawa","4","1","2023-06-17 11:00:00","2023-06-21 11:00:00","136"
"538371-fd29053759554e38af043b800d98b446","Best Western - jaipur","9","1","2024-04-02 02:10:28.965","2024-04-11 11:00:00","123"
"539190-1dfc3fc1a4d54026bc07ad5b19947296","Radisson  - calgary","7","1","2023-06-05 15:22:14.34","2023-06-13 11:00:00","151"
"539268-9f66831b9a914515acb56e087d0ae577","Shangri-La - new york","6","1","2023-06-03 17:51:43.2","2023-06-10 11:00:00","745"
"539270-c1f954303acb4546b40fe0db37e91934","InterContinental  - san antonio","5","1","2023-06-05 18:25:14.79","2023-06-11 11:00:00","424"
"539320-1378a9aebd4e43f88eb9343cd3996079","Radisson  - new york","2","1","2023-06-14 11:44:22.11","2023-06-16 11:00:00","66"
"539523-eb48b768db64453b8ca22626c589aa9e","Starwood  - new york","3","1","2023-06-03 16:15:42.12","2023-06-07 11:00:00","192"
"539598-244182c935bd4edebe001524126d9c08","Hyatt - winnipeg","2","1","2023-06-05 20:52:38.55","2023-06-08 11:00:00","133"
"539715-6cb8074021184baebf3f52f66c80e60d","Rosewood - ottawa","5","1","2023-06-10 18:06:50.76","2023-06-16 11:00:00","63"
"540391-add66f4931cb4e09a076a6e708231a36","Shangri-La - detroit","2","3","2023-06-10 11:00:00","2023-06-12 11:00:00","142"
"540451-50989130c83d4bb19bd20e42344975fd","Fairmont - charlotte","11","2","2023-06-07 11:00:00","2023-06-18 11:00:00","108"
"540538-485c206734634d17b16f2b3de6caef76","Hilton - hamilton","2","1","2023-06-05 18:45:11.925","2023-06-08 11:00:00","177"
"540697-eab6595da6a844028890bc5a6bdedb92","Choice Hotels - edmonton","4","1","2023-06-04 12:27:13.05","2023-06-09 11:00:00","53"
"541286-49583679bc4f4661b329be3405d021a0","Aman Resorts - charlotte","3","1","2023-06-06 13:33:56.115","2023-06-10 11:00:00","144"
"541365-e88484bc3b0e497a8ec9f1a4827777e4","Hilton - philadelphia","5","2","2023-06-09 11:00:00","2023-06-14 11:00:00","76"
"541452-7b2239aaee964d8980f4ae8331a7c514","Wyndham - new york","2","1","2023-06-02 23:02:32.685","2023-06-05 11:00:00","225"
"541917-69aaace515c4408f89163781cb10c114","Aman Resorts - san antonio","3","1","2023-06-08 11:20:14.865","2023-06-11 11:00:00","669"
"542425-4adc27a0a6204b6996ea208b055f45c3","Four Seasons - toronto","7","1","2023-05-31 11:00:00","2023-06-07 11:00:00","151"
"542496-111a2c08f0af49d9909b6a86177dfffb","Choice Hotels - seattle","2","1","2023-06-04 15:58:08.49","2023-06-07 11:00:00","209"
"542914-25ba5fc68b4c4d6ba38cccf14503931d","Conrad  - new york","12","1","2023-06-06 13:51:22.5","2023-06-19 11:00:00","162"
"543274-1e360ab0d0444822a9189830e8bb4823","Starwood  - chicago","2","1","2023-06-05 09:36:55.935","2023-06-07 11:00:00","146"
"543371-c82e51e0cd9e45429ea2f251f25e559c","Marriott  - phoenix","13","1","2023-06-01 11:00:00","2023-06-14 11:00:00","163"
"543603-9a1d455d28bc4986af2bc589f1cb1110","Banyan Tree  - edmonton","6","1","2023-06-08 13:57:08.19","2023-06-15 11:00:00","99"
"543724-0d5f5f328ae448bb96bfdefc9f61b540","Aman Resorts - san francisco","3","1","2023-06-06 16:59:51.27","2023-06-10 11:00:00","100"
"544392-b0d1ddc376844437b5517c01b4094f95","Marriott  - san diego","8","2","2023-06-03 11:00:00","2023-06-11 11:00:00","417"
"544454-63b331ffaebb4c0fb659eeb8280964fd","Best Western - montreal","2","1","2023-06-03 18:03:35.415","2023-06-06 11:00:00","209"
"545074-250a34eb1f624d7ebff1e0ac0f4be0e0","Best Western - edmonton","1","1","2023-06-01 12:07:10.875","2023-06-03 11:00:00","509"
"545180-5b31b32f7a4e4cb094ce985f9fcbbd21","Accor - jacksonville","1","2","2023-06-02 14:47:41.235","2023-06-04 11:00:00","131"
"545356-2017485c4b5a4000972aecf96d0a75e7","Wyndham - montreal","3","1","2023-06-06 13:58:54.93","2023-06-10 11:00:00","272"
"545454-c35f46634aae43679a80c0720363f22d","Rosewood - toronto","20","2","2024-04-01 18:17:06.99","2024-04-22 11:00:00","85"
"545981-94fc6c7487d54a058ed3aad48e2a3d94","Aman Resorts - san diego","15","1","2023-06-01 11:00:00","2023-06-16 11:00:00","85"
"546127-54a7fab8a63049c7a40c02ca5d489f95","Starwood  - toronto","11","1","2023-06-05 09:42:32.58","2023-06-16 11:00:00","109"
"546144-448fd2368bd0421982c722a13e3b398c","Banyan Tree  - quebec","5","1","2023-06-08 13:50:26.97","2023-06-14 11:00:00","161"
"546225-f2e3af2802524b9eaee141a2beb5feb9","NH Hotel  - louisville","0","1","2023-06-05 19:18:43.83","2023-06-06 11:00:00","237"
"546390-dbbc80d5e7c448759414272b77f2aba0","Starwood  - baltimore","1","1","2023-06-04 22:41:02.445","2023-06-06 11:00:00","82"
"546736-f8046ae16cbf4dcdb5f67f525a558575","Shangri-La - louisville","1","1","2023-06-08 09:39:13.32","2023-06-09 11:00:00","49"
"546847-a0ee6c8375d14423af17cbae5991c77b","Banyan Tree  - chicago","4","1","2023-06-03 12:30:52.155","2023-06-08 11:00:00","237"
"546912-7845b3b6454e459b9770b4027c2a18b0","Extended Stay  - dallas","1","1","2023-06-06 11:54:37.935","2023-06-07 11:00:00","225"
"547064-aef088b979b9447aaaba84814deb0506","Hyatt - calgary","4","1","2023-06-05 10:30:10.89","2023-06-09 11:00:00","224"
"547089-760c77c37cf34b4e83d4023b01eab168","Accor - phoenix","14","1","2023-06-01 11:00:00","2023-06-15 11:00:00","156"
"547425-2fcf26c568b94fd1a34028100ed9a4db","Crowne Plaza - chicago","3","1","2023-06-05 10:53:10.185","2023-06-08 11:00:00","136"
"548076-b1e1f27e0a7f4e81baa2f186992d08d6","Aman Resorts - san antonio","17","1","2023-05-31 11:00:00","2023-06-17 11:00:00","243"
"548216-8d3c64a02f0d4b238c5cbb64d96f1faa","Crowne Plaza - new york","0","1","2023-06-04 15:52:45.84","2023-06-05 11:00:00","99"
"548972-c4ac9b4aae834816b32b644fb681ec36","Accor - los angeles","1","2","2023-06-06 11:34:03.405","2023-06-07 11:00:00","99"
"549519-09349999f20f499db59a11f53127f66f","Crowne Plaza - nashville","3","2","2023-06-05 12:29:59.325","2023-06-09 11:00:00","221"
"549558-c284cbb314c74627bfd24b3f5f5dd67c","Hyatt - columbus","3","1","2023-06-13 11:00:00","2023-06-16 11:00:00","163"
"550197-9ed4d5f86cdc4e1db50459d0b758de2b","Rosewood - houston","1","1","2023-06-07 15:43:49.845","2023-06-09 11:00:00","94"
"550511-0adec12ea7fb45b6a6ba821ccb5b641b","Radisson  - hamilton","2","1","2023-06-04 18:43:38.55","2023-06-07 11:00:00","86"
"550970-ba1eb5fe661b4886956b76a56393bcfd","Conrad  - winnipeg","11","1","2023-12-11 16:29:41.01","2023-12-23 11:00:00","78"
"551073-033d71654a8a4ab7a666e5c45430e932","Hyatt - san diego","15","1","2023-06-04 11:00:00","2023-06-19 11:00:00","261"
"551100-fdc659f19caa4fd4bbf210ba9b30f051","Shangri-La - new york","2","1","2023-06-05 22:21:21.42","2023-06-08 11:00:00","318"
"551123-d0a43f7db78c49b8b81f5f17b1ee0b4d","Accor - el paso","7","1","2023-06-01 11:00:00","2023-06-08 11:00:00","350"
"551451-68073c46fe1f41a895e3c6e95b1d082d","Hyatt - los angeles","5","1","2023-06-08 15:57:24.3","2023-06-14 11:00:00","182"
"551845-a15fc869e4e0488fbb2cc099a9caebca","Best Western - toronto","12","1","2023-06-02 11:00:00","2023-06-14 11:00:00","153"
"551979-1f8a8b28fd254aadbfddb7a1c0c1c92d","Fairmont - phoenix","1","1","2023-06-05 10:44:11.04","2023-06-06 11:00:00","130"
"552097-1efdb90c66de48baafb5f188f5b70481","Conrad  - montreal","2","1","2023-06-05 13:59:51.54","2023-06-08 11:00:00","177"
"552434-c0c1137ca7334797adb4aa7d1644af34","InterContinental  - philadelphia","2","2","2023-06-04 09:11:17.745","2023-06-06 11:00:00","317"
"552602-4aacee6521444648b13248dff0770fcd","InterContinental  - los angeles","6","2","2023-06-11 11:00:00","2023-06-17 11:00:00","199"
"552641-178ac74b96ce42a0a7e75c4c4fd0a4b3","Wyndham - montreal","4","1","2023-06-06 18:48:22.95","2023-06-11 11:00:00","163"
"552668-c7182fb46abf497ea1eb6d06aa127ab4","Conrad  - portland","4","1","2023-06-04 10:25:55.965","2023-06-08 11:00:00","587"
"552672-e011ee6d7a8b4e05b457b492f30d5e17","Crowne Plaza - austin","3","1","2023-06-04 18:03:24.75","2023-06-08 11:00:00","106"
"552717-6e723bb735d64e489a337b349efda608","Shangri-La - new york","4","1","2023-06-08 15:09:06.435","2023-06-13 11:00:00","167"
"552730-20f203ff864d441699b0b04b57d5701f","Four Seasons - san diego","3","1","2023-06-05 22:17:48.255","2023-06-09 11:00:00","184"
"552735-20096fe7b9fe4fd8a82fb1f6dcdd6130","Hyatt - san jose","2","1","2023-06-05 15:08:33.99","2023-06-08 11:00:00","223"
"552770-98568044951649b0b555b480dd1d3967","Conrad  - new york","-1","1","2023-06-04 12:44:08.655","2023-06-04 11:00:00","471"
"552926-60d5ce8cfe994f119f94f36c38eff46a","Marriott  - san antonio","4","1","2023-06-04 10:44:51.585","2023-06-08 11:00:00","151"
"553159-64ddf3ba686546979539f91240e9705a","Extended Stay  - memphis","4","1","2023-06-04 10:16:50.07","2023-06-08 11:00:00","137"
"553344-946825e66ab64a42847c1f65f3e90150","Hilton - ottawa","1","1","2023-06-02 14:28:49.755","2023-06-04 11:00:00","187"
"553607-085330f2c2d14d8297c433e063fbf7dd","Hilton - los angeles","1","1","2023-06-03 12:39:46.53","2023-06-05 11:00:00","209"
"554288-eff0d8f0264e4de18eab4711b5618440","Aman Resorts - las vegas","1","1","2023-06-03 19:55:02.775","2023-06-05 11:00:00","273"
"554370-4d31d50a0f254ae9a03d983eabedd98d","Banyan Tree  - san diego","3","1","2023-06-03 12:29:48.12","2023-06-07 11:00:00","72"
"554374-649115a07406484aa707ed797f96eb28","Fairmont - fort worth","2","1","2023-06-05 12:49:54.57","2023-06-08 11:00:00","76"
"555114-10e53a697823445e9f0454a9163ece8e","Crowne Plaza - dallas","1","1","2023-06-04 11:57:45.72","2023-06-05 11:00:00","79"
"555237-1681475c142d4c73b29367d8a5cf2bd6","Crowne Plaza - fresno","4","1","2023-06-06 20:56:32.325","2023-06-11 11:00:00","66"
"555358-727dccb045394e348bc941920eb9dc06","Extended Stay  - fort worth","3","3","2023-06-24 11:00:00","2023-06-27 11:00:00","174"
"555679-d3be3c64a8cb49dab667f8da85925b84","Wyndham - austin","1","1","2023-06-07 11:52:26.175","2023-06-08 11:00:00","123"
"555955-44f3706e34ec44b197a0476af1cb678c","Starwood  - el paso","4","1","2023-06-05 12:26:56.85","2023-06-10 11:00:00","150"
"556729-8b72f34c782442aaab399a68466d88de","Best Western - las vegas","0","1","2023-06-04 19:08:48.435","2023-06-05 11:00:00","316"
"556849-c00daadf9c85479ab24f7fabff6cbc45","Marriott  - phoenix","7","2","2023-06-05 11:00:00","2023-06-12 11:00:00","64"
"556942-e371156519ab4207956e9079c7f30491","Best Western - los angeles","1","1","2023-06-03 17:10:34.59","2023-06-05 11:00:00","163"
"557353-1ba6928b67034b7b8be23bb3e3d26e78","Accor - san francisco","1","1","2023-06-04 18:46:34.59","2023-06-06 11:00:00","254"
"557712-e7bc083f044e423c9fb7c1a1538f9d43","Fairmont - detroit","2","1","2023-06-07 09:58:33.87","2023-06-09 11:00:00","392"
"557831-3153b740200c40a1a23269488b7d0afb","Choice Hotels - las vegas","2","1","2023-06-06 15:30:00.135","2023-06-09 11:00:00","111"
"557844-1d55b47ef8704c909bdd79feea893177","Hyatt - toronto","4","1","2023-06-14 11:00:00","2023-06-18 11:00:00","208"
"558017-0a67f6b34c7948c8968ae9e6661d4a1e","Hyatt - quebec","2","1","2023-06-04 20:44:01.59","2023-06-07 11:00:00","233"
"558129-2b4bee9c27fb4318bfdfedcf7cb58baf","Extended Stay  - shenzhen","11","1","2023-12-12 08:41:29.625","2023-12-23 11:00:00","57"
"558154-4de2e1e556b54cb39ed36e038ff3b897","Four Seasons - phoenix","2","1","2023-06-06 18:10:06.825","2023-06-09 11:00:00","51"
"558362-38897af42fc543748dca1cba2ae82168","Marriott  - philadelphia","2","1","2023-06-04 09:11:31.2","2023-06-06 11:00:00","339"
"559513-7aa7ac4b0e0841feb0b60447a703320e","Radisson  - baltimore","1","1","2023-06-12 11:18:49.275","2023-06-13 11:00:00","167"
"559636-9259fad4fd4d400eaaf13738cfbbd745","Fairmont - los angeles","10","1","2024-01-08 23:58:03.945","2024-01-19 11:00:00","136"
"560013-b4cba56ba19b4d6f951cd76d50ea4005","Aman Resorts - philadelphia","1","1","2023-06-06 13:12:00.495","2023-06-08 11:00:00","65"
"561040-93426e772b0a488993ff89474ec050e9","InterContinental  - toronto","2","1","2023-06-08 09:25:07.635","2023-06-10 11:00:00","147"
"561088-2d11ce0a70cd412a8582cbeb98dd5fd7","Hyatt - san antonio","1","1","2023-06-05 12:18:09.99","2023-06-07 11:00:00","77"
"561250-f3f48f58967143a5a0b95f1754e6dd1d","Hilton - san antonio","6","1","2023-06-06 16:33:53.19","2023-06-13 11:00:00","87"
"561298-f05d582d4caa4a5d8b3309d08c2d0a6a","Shangri-La - columbus","0","1","2023-06-08 16:57:38.25","2023-06-09 11:00:00","76"
"561651-413a83b08c814281abb64117ecb01332","Choice Hotels - new york","2","1","2023-06-06 11:19:14.88","2023-06-08 11:00:00","172"
"562303-0b0d8517c54e4ad4a0ddae2bd532f564","Best Western - tucson","2","1","2023-06-05 12:15:31.005","2023-06-08 11:00:00","143"
"562668-97b4c0e6675949abb39fe1d4afc1a87e","Conrad  - munich","18","1","2023-12-11 00:47:46.545","2023-12-29 11:00:00","227"
"562690-bc230d3d57a743d68c16a065c349e80d","Marriott  - chicago","2","1","2023-06-04 17:57:23.58","2023-06-07 11:00:00","120"
"562959-ea7210e3c3b34ad8bc8bc9badbe6d0e4","Radisson  - ottawa","0","1","2023-06-03 17:35:53.385","2023-06-04 11:00:00","44"
"563059-78028405ea7e45558164bb902aa7b6b8","Choice Hotels - fresno","2","1","2023-06-03 19:06:08.19","2023-06-06 11:00:00","340"
"563201-76046c0b059b4a66928676637d599425","Extended Stay  - charlotte","2","3","2023-06-09 13:15:56.52","2023-06-12 11:00:00","137"
"563908-977b74b48b414a1987b2a63d82cd4657","Extended Stay  - toronto","4","1","2023-06-09 18:52:24.6","2023-06-14 11:00:00","58"
"564136-43a89fdfc0304eecbf251e6225ecf986","Hyatt - chicago","0","1","2023-06-07 10:27:17.775","2023-06-07 11:00:00","144"
"564191-3f395f535c9f47b8a1dfad8fa5d60634","Radisson  - portland","3","1","2023-06-05 10:22:34.59","2023-06-08 11:00:00","115"
"564251-ebcc93409c09468a9ce87f3c98be3e63","Conrad  - denver","0","1","2023-06-05 11:18:52.11","2023-06-05 11:00:00","55"
"564394-b8fd3875dea7415fa3a1a6c78c3100a7","Aman Resorts - calgary","10","1","2023-06-03 12:57:52.56","2023-06-14 11:00:00","91"
"564399-7b81507749294d3ab0406184e0c808e9","Aman Resorts - fort worth","1","1","2023-06-07 13:03:43.56","2023-06-09 11:00:00","126"
"564926-bc8f7c8cd8874f2aa4b01038c9d72d22","Fairmont - el paso","1","1","2023-06-08 19:25:57.63","2023-06-10 11:00:00","308"
"565149-892eb2f249ff4a4e8f1e957d5a176ad7","Banyan Tree  - seattle","2","1","2023-06-02 15:51:22.5","2023-06-05 11:00:00","146"
"566042-9d2360a0511341dd9f7d6034561b1f2b","Marriott  - oklahoma city","1","1","2023-06-05 14:31:53.04","2023-06-07 11:00:00","98"
"566249-e7b4b9311d2b4fe494a77928c5086ec7","Four Seasons - toronto","0","4","2023-06-03 18:26:07.845","2023-06-04 11:00:00","276"
"566489-65603988410d4637a0299bdd478d007a","Conrad  - toronto","7","1","2023-06-09 12:49:35.445","2023-06-17 11:00:00","499"
"567355-e6e21a1b54254d348b2851d976d4127d","InterContinental  - los angeles","5","1","2023-05-30 11:00:00","2023-06-04 11:00:00","51"
"567372-fa39ba8a7fad45a793b9e71edbfd8bfd","Choice Hotels - houston","5","1","2023-06-15 11:00:00","2023-06-20 11:00:00","145"
"567383-f0747428a2a44e3698d5002534714308","Banyan Tree  - nashville","2","1","2023-06-04 09:39:25.38","2023-06-06 11:00:00","112"
"567488-3bbeea86c3bd492e854016931d5c8022","NH Hotel  - vancouver","2","1","2023-06-04 22:11:33.36","2023-06-07 11:00:00","217"
"568406-06a53f09d9bd456a940443a81a2abcb4","Aman Resorts - new york","2","1","2023-07-04 11:00:00","2023-07-06 11:00:00","145"
"568650-6b9a7e185db4423f8cad26f5a4d72569","Hilton - los angeles","3","2","2023-06-05 12:48:51.525","2023-06-09 11:00:00","228"
"569208-b32df63524be470a8bdfd2ea5ce85a86","Banyan Tree  - vancouver","4","3","2023-06-07 11:10:34.59","2023-06-11 11:00:00","303"
"569367-56f9bfe1952942158072c107abb696ea","Extended Stay  - montreal","3","1","2023-06-08 12:32:33.675","2023-06-12 11:00:00","261"
"569696-e4017856eecf4fbf97b839e29b6f9d6d","Crowne Plaza - seattle","9","1","2023-06-11 19:34:25.635","2023-06-21 11:00:00","220"
"569866-8bd5a061352c4a13aca853297e149bc5","Best Western - new york","1","1","2023-06-08 09:40:15.87","2023-06-09 11:00:00","100"
"569933-04033f1b64174fec84a61c6188cdd772","Conrad  - new york","6","2","2023-06-03 12:19:14.88","2023-06-10 11:00:00","129"
"569982-43cabd7382554dadbef9697ee735e402","Accor - new york","1","1","2023-06-01 13:51:00.945","2023-06-03 11:00:00","96"
"570061-92acde77ab3e47deab98641894cfa9a0","Rosewood - denver","5","1","2023-06-06 10:41:59.73","2023-06-11 11:00:00","98"
"570164-4ff79d17aa8e4e3fa642cfc558f2fe3c","Choice Hotels - new york","3","1","2023-06-13 10:29:05.775","2023-06-16 11:00:00","76"
"570580-88fbc1b3d95249f4bf93d3cb6081d0ea","Radisson  - hamburg","13","1","2023-11-12 19:47:42.045","2023-11-26 11:00:00","81"
"570611-6a453ab685fe49a99c0d9da4e1d909f2","Starwood  - seattle","9","1","2023-06-08 11:00:00","2023-06-17 11:00:00","327"
"570798-6a571d83641c45a0ba9c42e7b0ef6685","Four Seasons - fresno","7","1","2023-06-05 11:39:32.985","2023-06-12 11:00:00","81"
"570887-f0cf397de44140389679ce22eebd1aa5","Extended Stay  - detroit","14","1","2023-06-06 11:00:00","2023-06-20 11:00:00","52"
"571233-28dda0bda2b84463aaf1e6246fcb13f9","Conrad  - los angeles","8","1","2023-06-02 17:47:25.755","2023-06-11 11:00:00","166"
"571812-6218723e52834aa39452f84c542bab5d","Starwood  - new york","15","2","2023-06-07 11:00:00","2023-06-22 11:00:00","117"
"571882-41b9aaecd4b548d287c924a77d80b386","Radisson  - new york","2","1","2023-06-05 14:29:44.52","2023-06-08 11:00:00","123"
"572057-277f38733d9e43daa31a39eca1afd802","Wyndham - new york","5","1","2023-06-03 15:27:06.435","2023-06-09 11:00:00","27"
"572101-b85cd166fa5b4d11acd3bdbd76fca3bd","Hyatt - toronto","22","2","2023-05-31 11:00:00","2023-06-22 11:00:00","291"
"572222-79f0fc54d08b47dc9bf7618b08074b86","Choice Hotels - chicago","5","1","2023-06-06 13:11:22.335","2023-06-12 11:00:00","266"
"572487-e703c427e07e41a2b8d8e39e335fd110","Best Western - detroit","2","4","2023-06-03 10:04:53.985","2023-06-05 11:00:00","46"
"572684-b802bff105744ac4bd3afc0b9c500c21","Wyndham - new york","5","3","2023-06-02 11:00:00","2023-06-07 11:00:00","268"
"572813-b62a717dda6a4291a38ff05212be4b1b","Four Seasons - tucson","2","1","2023-06-05 15:18:09.495","2023-06-08 11:00:00","461"
"573542-dd11f3fabad54647a17d6e948dcbbe89","Radisson  - oklahoma city","2","1","2023-06-04 18:41:32.01","2023-06-07 11:00:00","142"
"573770-577b4de52cbb4dcb90b21c54814c9796","NH Hotel  - san antonio","10","1","2023-06-07 11:00:00","2023-06-17 11:00:00","174"
"574247-1dc22afe0b514b7a85b2f7c18d769b7d","Banyan Tree  - toronto","2","1","2023-06-07 17:26:07.845","2023-06-10 11:00:00","122"
"574545-db57a8e3772944758889539eb08848e0","Best Western - san jose","5","1","2023-06-06 19:08:33.99","2023-06-12 11:00:00","85"
"574820-ecde297941bf4b0b9b919bb0c8391d38","Radisson  - austin","6","1","2023-06-09 11:00:00","2023-06-15 11:00:00","125"
"575015-5f625f5c6a6b453a901f6ac0aeeb8c81","Fairmont - montreal","5","1","2023-06-06 20:59:51.54","2023-06-12 11:00:00","47"
"575117-d3a0b5049d8d4676b320c3269cfe7e00","Marriott  - montreal","0","1","2023-06-03 10:36:50.895","2023-06-03 11:00:00","99"
"575612-cc1c3470cdcf4e0cb72e4183e8ff6da7","Starwood  - new york","0","1","2023-06-09 19:03:24.75","2023-06-10 11:00:00","90"
"575688-153a2023b3d1424d8572bedba662d4ac","Fairmont - ottawa","1","1","2023-06-02 14:40:03.945","2023-06-04 11:00:00","61"
"575799-842738136ded47838fd2fdd2dbde6a2f","Conrad  - fort worth","1","1","2023-06-03 17:49:54.57","2023-06-05 11:00:00","152"
"575861-2898301acf5f4c0a80f6a595f2b2c09a","Four Seasons - boston","1","1","2023-06-04 14:01:51.645","2023-06-06 11:00:00","245"
"576476-1be684d7b48b4a34b9780f1dfdcc8ac7","Hilton - tucson","0","1","2023-06-07 13:54:37.755","2023-06-08 11:00:00","203"
"576496-a02f0b55d5194022a1c275b4e89f0856","Crowne Plaza - new york","0","1","2023-06-05 20:52:12.585","2023-06-06 11:00:00","115"
"576535-5a9d9d827c2b4918a3b4da8b23d55de8","Hyatt - chicago","2","1","2023-06-08 11:00:00","2023-06-10 11:00:00","89"
"577270-1ad84b8d1efa41eca7d8bb581f84c1e3","NH Hotel  - indianapolis","2","1","2023-06-04 11:31:06.105","2023-06-06 11:00:00","157"
"577383-62f8010fc9944848a06d0b484fd2936f","Crowne Plaza - toronto","2","1","2023-06-04 09:25:07.635","2023-06-06 11:00:00","733"
"577543-851f745905fc4ea9a458fd288b690e22","Accor - columbus","15","2","2023-06-12 11:00:00","2023-06-27 11:00:00","128"
"577626-e24404c80ea44973b5df6c12bad6dad1","Banyan Tree  - san antonio","2","1","2023-06-05 13:58:02.19","2023-06-08 11:00:00","173"
"577822-cfd6c880206843c3bbe40e9e7c88d952","Extended Stay  - seattle","4","1","2023-06-08 10:22:39.315","2023-06-12 11:00:00","93"
"577968-973578e44ba746d2be6cde21f8ae45f8","Hilton - nashville","1","1","2023-06-04 09:49:28.11","2023-06-05 11:00:00","88"
"578001-8884b631ba224419b5dd2048f820d5bb","Radisson  - san francisco","0","1","2023-06-04 18:11:22.965","2023-06-05 11:00:00","111"
"578049-c45122ce65a640b5b05bc0e16e476523","Wyndham - montreal","5","1","2023-06-03 11:46:21.63","2023-06-08 11:00:00","69"
"578214-4602d2b7f591437586a714e33f1bd4a4","Hyatt - chicago","2","1","2023-06-05 14:45:54.675","2023-06-08 11:00:00","294"
"578277-b7d2f54c8a5d404580716e047285f414","Marriott  - san jose","3","3","2023-06-04 13:03:52.02","2023-06-08 11:00:00","141"
"578706-ed967f3ac4ef4570a8ee2681f25cf5f9","Shangri-La - portland","25","1","2023-06-11 11:00:00","2023-07-06 11:00:00","233"
"578752-0b5966d20fb54c2cbb59d6b49ddbf821","Accor - beijing","10","1","2023-11-14 07:14:00.555","2023-11-24 11:00:00","210"
"578812-09aae84a56b0499d80732048eb5c6211","Shangri-La - ottawa","3","1","2023-06-05 16:15:44.01","2023-06-09 11:00:00","113"
"579045-4235b3766ef744539650de46a459eeaa","Wyndham - los angeles","3","1","2023-06-04 15:29:34.575","2023-06-08 11:00:00","151"
"579218-b27662db7a214c8983463290d86a5d54","Crowne Plaza - detroit","1","2","2023-06-03 14:30:26.73","2023-06-05 11:00:00","97"
"579483-ba093f145fc54a1eaf20a708db3db50c","Marriott  - boston","5","1","2023-06-05 16:16:07.41","2023-06-11 11:00:00","171"
"579621-7593d44b29924e3381267cb358085773","Four Seasons - houston","10","1","2023-06-06 19:48:21.285","2023-06-17 11:00:00","126"
