"session_id","user_id","trip_id","session_start","session_end","flight_discount","hotel_discount","flight_discount_amount","hotel_discount_amount","flight_booked","hotel_booked","page_clicks","cancellation"
"446097-3cf0d77747cc442384c787ba8fa31290","446097","446097-1f480f24f197482e9941c979ac624266","2023-03-10 03:46:00","2023-03-10 03:53:52","false","false","","","true","true","64","false"
"446345-17b0b57a37f44644aec8983e11b6d5ce","446345","446345-8d3c0e59234a4d209dfff2d7704f7aa1","2023-03-10 18:50:00","2023-03-10 18:53:13","false","true","","0.1","true","true","26","false"
"446534-efc9795ec14542809c0af47ca4687025","446534","","2023-03-10 13:47:00","2023-03-10 13:47:30","false","true","","0.2","false","false","4","false"
"446602-6cbfa32651074445a323d7ee27715fe4","446602","","2023-03-10 20:07:00","2023-03-10 20:08:42","false","false","","","false","false","14","false"
"446664-861c9d1e3cea4126ab2e78cd5520d3d3","446664","446664-6a3603bff73942ba83b9da0c7eef9a8c","2023-03-10 18:28:00","2023-03-10 18:30:14","false","false","","","true","false","18","false"
"446701-d190aa1b85b44568b63f7f939732d18c","446701","446701-a29ab83ac0e64f158c4fd4d9f37fcf11","2023-03-10 15:23:00","2023-03-10 15:25:05","false","false","","","true","true","16","false"
"446713-c8e39e8b0d0d46888f2698bdcaaddc9b","446713","446713-7bfe26cb37fe4ea29599e773dfd864e7","2023-03-10 11:44:00","2023-03-10 11:46:21","false","false","","","true","true","19","false"
"446785-0190417d40364f29897cb67839c51a61","446785","","2023-03-10 04:55:00","2023-03-10 04:55:56","false","false","","","false","false","7","false"
"446899-604a7976161d4d358ff758c699594cac","446899","","2023-03-10 14:42:00","2023-03-10 14:43:20","false","true","","0.05","false","false","11","false"
"446915-4cc962bba8d14e2b8c5055de1654f543","446915","446915-1e0c8c915fdb4a7e93192e8fd3b301ae","2023-03-10 07:55:00","2023-03-10 07:57:01","false","false","","","true","true","16","false"
"446953-790fd17d88164c47a3bf698bc5423d3f","446953","","2023-03-10 17:12:00","2023-03-10 17:12:24","false","false","","","false","false","3","false"
"446991-793cb03a0d9f47b6829f27ba882ecfe5","446991","","2023-03-10 18:22:00","2023-03-10 18:23:44","true","false","0.05","","false","false","14","false"
"447046-07364b78327c4ebfa6f50896da41e53f","447046","","2023-03-10 11:51:00","2023-03-10 11:51:23","false","false","","","false","false","3","false"
"447219-b1c539602f0444e89756f8a3f3b6f4f9","447219","","2023-03-10 02:40:00","2023-03-10 02:40:36","true","false","0.15","","false","false","5","false"
"447271-72a369cbf5ad4db98736accc0aac62fe","447271","447271-f0673adb821c4b029e7883442ec92859","2023-03-10 16:56:00","2023-03-10 17:01:56","false","false","","","true","true","48","false"
"447335-d0e87fb54e0f45a1bbe1311ed8ef2e6c","447335","","2023-03-10 22:54:00","2023-03-10 22:56:01","false","false","","","false","false","16","false"
"447458-8d0da0c34b05440899b3ed7ccf7e0b12","447458","447458-6fa9acf0d6124b89888d48e166123536","2023-03-10 20:53:00","2023-03-10 20:56:07","false","true","","0.05","true","true","25","false"
"447473-8967193c5c1c4452b8b625cc9f7b1e3f","447473","447473-625adc9d517d4d78adb37cdc6f5ca557","2023-03-10 09:41:00","2023-03-10 09:43:30","false","false","","","true","true","20","false"
"447490-14bc7187dddc4af594375b57cd78f712","447490","","2023-03-10 19:40:00","2023-03-10 19:40:32","true","false","0.25","","false","false","4","false"
"447506-3a9e41c4541c4f7298e3109d71455ab0","447506","447506-d185c6a652144769a703b5f67753cb36","2023-03-10 12:57:00","2023-03-10 13:00:34","true","true","0.2","0.05","true","true","29","false"
"447510-22d249af4fb04f61825881f412815bec","447510","447510-f3ab9b911e7748769a0c07bb62582db2","2023-03-10 11:13:00","2023-03-10 11:14:37","false","false","","","true","false","13","false"
"447540-608598ffb3f74379a98a36c13429ea33","447540","","2023-03-10 15:18:00","2023-03-10 15:18:24","true","true","0.15","0.15","false","false","3","false"
"447611-dba12b4d7a80474cbcdc8de24ce4934b","447611","","2023-03-10 06:56:00","2023-03-10 06:59:57","false","false","","","false","false","32","false"
"447715-087000da965e46b281ffec238692b183","447715","","2023-03-10 16:42:00","2023-03-10 16:43:12","false","false","","","false","false","10","false"
"447762-516dae1280a547199e8269397d3d47fc","447762","447762-6be20aed2d634d60950d325da98426ee","2023-03-10 10:07:00","2023-03-10 10:11:06","false","false","","","true","true","33","false"
"447780-5dcdae760b794836a11c4cb037c54412","447780","","2023-03-10 08:43:00","2023-03-10 08:44:12","false","true","","0.1","false","false","10","false"
"447796-cb53bee4df4049f58520099c668a8286","447796","","2023-03-10 12:25:00","2023-03-10 12:25:46","false","true","","0.05","false","false","6","false"
"447953-b0710308f3b54aa5bf86744e1514c783","447953","","2023-03-10 21:13:00","2023-03-10 21:14:06","false","false","","","false","false","9","false"
"448077-24ec22eb62054cf19240436c023c3d96","448077","","2023-03-10 13:58:00","2023-03-10 14:01:33","false","false","","","false","false","28","false"
"448086-6e50da226aa54bbfa054bc7200c2ec5b","448086","","2023-03-10 08:52:00","2023-03-10 08:52:15","false","false","","","false","false","2","false"
"448155-c548e4c36a8248bf8a61bea0d9d63e04","448155","448155-8c0b190276c242de8812d366cd803706","2023-03-10 02:16:00","2023-03-10 02:18:05","false","false","","","true","true","17","false"
"448183-019a2c484b5e4ef5b6f3ba0009d3480c","448183","448183-ad128f064d774ec2b2bfe4ba40f9b0c3","2023-03-10 17:05:00","2023-03-10 17:09:37","false","false","","","true","true","38","false"
"448196-ccd48905fe954e47afd8ba5bf7f887ce","448196","448196-aa3cab6c8d52450db16934f83a008ca3","2023-03-10 19:28:00","2023-03-10 19:32:34","false","false","","","true","true","37","false"
"448262-3514e788b36044a883f243da9f40cb39","448262","448262-3dbdc66623cb419da2b9b2e228c2ec26","2023-03-10 20:32:00","2023-03-10 20:33:25","true","false","0.15","","false","true","11","false"
"448266-745dc7f0b47c44bc85b58684d5212646","448266","448266-21d5528751ae4568be29a55d5552141d","2023-03-10 16:40:00","2023-03-10 16:42:37","false","false","","","true","true","21","false"
"448288-31025f36c59b459db97f822811a7b4f3","448288","","2023-03-10 14:33:00","2023-03-10 14:33:38","false","false","","","false","false","5","false"
"448331-8e4496302e504a3bb85eab98fa7fbf74","448331","448331-a609dcf916ca46bc88c7f293016e9b8d","2023-03-10 16:20:00","2023-03-10 16:23:39","false","false","","","false","true","30","false"
"448337-2b9df766ceb84fafa5202d8bd737cf18","448337","448337-b841aa7f267144fca027300468fa433a","2023-03-10 20:20:00","2023-03-10 20:26:54","false","false","","","true","true","57","false"
"448443-9494a5482b804aed9fbde904faf06578","448443","448443-95198a9f8b5b4b34badc55129deaca88","2023-03-10 19:40:00","2023-03-10 19:41:58","false","false","","","true","true","16","false"
"448483-f4dae8907eb0432a99a542da8025fc93","448483","448483-ef94527789ef41bfa2f145e9b35f05c9","2023-03-10 19:47:00","2023-03-10 19:49:13","false","false","","","true","true","18","false"
"448537-e383643e9f3649e8b4cf380ceb147df5","448537","448537-8984511913004ec99e8c3d5c2140fd40","2023-03-10 21:13:00","2023-03-10 21:15:33","false","false","","","true","true","20","false"
"448645-84d4580c1a65453f9e1702ac3300cead","448645","448645-3339b65567b44dd4bf54a30564989486","2023-03-10 18:18:00","2023-03-10 18:20:54","false","false","","","true","true","24","false"
"448666-6cbb1165ef1f4abf96f41a299b25363d","448666","448666-6ca570a5e5da44c78e78b862f4eb1607","2023-03-10 07:40:00","2023-03-10 07:44:40","false","false","","","true","true","37","false"
"448690-48e9b72d7728452baa3e2bbe3b01e7cc","448690","","2023-03-10 19:40:00","2023-03-10 19:41:08","false","false","","","false","false","9","false"
"448743-de669c8630494ca09d7433ee8928459d","448743","","2023-03-10 16:23:00","2023-03-10 16:23:39","false","false","","","false","false","5","false"
"448751-6491fbe8a40643ceab9cf5bc7276a979","448751","","2023-03-10 20:25:00","2023-03-10 20:28:15","false","true","","0.15","false","false","26","false"
"448795-900690e8b82f4295baccf2a314c16d97","448795","448795-f5d909c87972484c8f5a610e7f053007","2023-03-10 19:32:00","2023-03-10 19:33:56","false","false","","","true","false","16","false"
"448828-c2181df0b95a4967aa869fb52888548e","448828","448828-8917cbb50959466e92fdcde37d72b85b","2023-03-10 18:09:00","2023-03-10 18:10:59","false","false","","","true","true","16","false"
"448830-ee36825e5f94440492ced76a5de1cd6e","448830","448830-d5cb4eb2352d4199a8aee9fdd5e828c6","2023-03-10 21:21:00","2023-03-10 21:23:30","false","false","","","true","false","20","false"
"448862-8ad3815776264c6c8ee102c8001bfe15","448862","","2023-03-10 13:33:00","2023-03-10 13:34:29","false","false","","","false","false","12","false"
"448870-4742b15ebc8d4a96ad0cc335a37915b7","448870","","2023-03-10 14:05:00","2023-03-10 14:05:30","false","false","","","false","false","4","false"
"448884-03d6cda9ff7740aaa345876032d98f99","448884","","2023-03-10 17:33:00","2023-03-10 17:33:24","true","false","0.2","","false","false","3","false"
"448896-351d74815a7e4fb2ad62eb4d45e7b157","448896","","2023-03-10 16:18:00","2023-03-10 16:18:46","false","false","","","false","false","6","false"
"448907-2429fc2c66f942738529d574b8e6a3f2","448907","448907-1ad6abd238244beca92a1fb01975e66b","2023-03-10 18:08:00","2023-03-10 18:10:55","false","true","","0.25","false","true","24","false"
"448924-09806f2fcb47475cbc208f370eaabb9c","448924","","2023-03-10 03:01:00","2023-03-10 03:01:44","false","false","","","false","false","6","false"
"449033-cbee1edb0d5d4f9f9d278e5e0acb73e5","449033","","2023-03-10 12:19:00","2023-03-10 12:19:22","true","false","0.15","","false","false","3","false"
"449034-93c22984dd544cdd83ac726512455578","449034","449034-c030a68052e143609bbf4967bcee4beb","2023-03-10 11:25:00","2023-03-10 11:26:16","false","false","","","false","true","10","false"
"449069-d671775869ae44f7977469413ff98779","449069","","2023-03-10 20:34:00","2023-03-10 20:34:53","false","false","","","false","false","7","false"
"449201-e3ecfdd1cdae4241a5cf2017c35e40c7","449201","","2023-03-10 21:54:00","2023-03-10 21:54:52","false","false","","","false","false","7","false"
"449309-e5fd4d52e0bc4cbba50a1abe623de839","449309","","2023-03-10 19:28:00","2023-03-10 19:28:56","false","false","","","false","false","7","false"
"449446-e12faafa9ab3438a82def317d4a207d0","449446","449446-ddf1748374a441a0a2b2560bf9b751da","2023-03-10 20:22:00","2023-03-10 20:24:00","false","false","","","false","true","16","false"
"449547-617c8826de71475f8a2056f933696f59","449547","449547-2f05ea5ea4fb4ba5838b0c2dd37a3790","2023-03-10 20:00:00","2023-03-10 20:02:15","false","false","","","true","true","18","false"
"449695-3e6c60fd5d2d44f793fe3f932926148c","449695","","2023-03-10 13:55:00","2023-03-10 13:56:17","false","false","","","false","false","10","false"
"449738-df2e57be07b740aaada8bad97eea7600","449738","","2023-03-10 23:12:00","2023-03-10 23:12:14","false","false","","","false","false","2","false"
"449761-05f5ca1f23bd4a1599265406ea0dcc3a","449761","","2023-03-10 22:06:00","2023-03-10 22:06:22","false","false","","","false","false","3","false"
"449780-e91d4fbd121949729d2dbbf093dee951","449780","","2023-03-10 14:56:00","2023-03-10 15:12:23","false","false","","","false","false","132","false"
"449800-c0757a29fcff4d0ebfb8d68fb33e8a6d","449800","","2023-03-10 11:05:00","2023-03-10 11:05:51","false","false","","","false","false","7","false"
"449870-6dd677eb1f584978b9cee684d3172bd5","449870","","2023-03-10 19:35:00","2023-03-10 19:35:22","false","false","","","false","false","3","false"
"449893-96a5b94388274ddd92c612189f6fee26","449893","","2023-03-10 15:08:00","2023-03-10 15:08:37","false","false","","","false","false","5","false"
"449999-a0c8d0f5335f4a6297214e388fb8fd93","449999","","2023-03-10 16:02:00","2023-03-10 16:02:24","false","false","","","false","false","3","false"
"450110-b23a9fa49eb04a17870ee40607eb106b","450110","450110-19abbfab677140cfbf54b41840eea185","2023-03-10 07:46:00","2023-03-10 07:49:22","false","false","","","true","true","28","false"
"450154-1082299689944b569d0dcb196dcbd3e4","450154","","2023-03-10 18:25:00","2023-03-10 18:25:29","true","false","0.15","","false","false","4","false"
"450242-d81e6f2bd8b14e04a465147b74622054","450242","","2023-03-10 20:18:00","2023-03-10 20:19:45","true","false","0.05","","false","false","14","false"
"450269-25ccc365891748b78ad66ec6fe5854ac","450269","450269-2115f209939d4f3c95b62fcf14c6e8c3","2023-03-10 19:53:00","2023-03-10 19:55:50","false","false","","","true","true","23","false"
"450286-2b94b40524e74ca49cfbadff6a94a7e8","450286","450286-8fc0d535968547a3a6f13ac6afe93ed7","2023-03-10 18:06:00","2023-03-10 18:08:26","true","false","0.1","","false","true","20","false"
"450301-f6ffd209909a41d8bbdce5fb13df94a4","450301","","2023-03-10 19:27:00","2023-03-10 19:28:25","false","false","","","false","false","12","false"
"450303-de420f31f20b47bb9c52354aeb002519","450303","","2023-03-10 11:29:00","2023-03-10 11:30:59","false","false","","","false","false","16","false"
"450447-b843ab0418e048d58974be962b95419b","450447","","2023-03-10 10:11:00","2023-03-10 10:12:31","true","false","0.15","","false","false","12","false"
"450476-c7f95cd144734e7e84a30c5abef5e2e1","450476","450476-7536672b64ce4604861e9fb5e8b135ee","2023-03-10 20:45:00","2023-03-10 20:47:48","true","false","0.2","","true","true","22","false"
"450506-d37b73943b4c4a40aecb03a123122b9b","450506","","2023-03-10 19:48:00","2023-03-10 19:49:30","false","false","","","false","false","12","false"
"450510-d3231e8f583f40d0a8cbe04598aa85b3","450510","","2023-03-10 01:08:00","2023-03-10 01:08:14","true","false","0.1","","false","false","2","false"
"450511-6057a4e0c4df4d9087ab878e11d14409","450511","","2023-03-10 12:08:00","2023-03-10 12:09:28","false","false","","","false","false","12","false"
"450540-d6112ff050a546baaa3843fa274cb229","450540","","2023-03-10 04:30:00","2023-03-10 04:31:54","true","false","0.1","","false","false","16","false"
"450552-98db3d5a9aea4f318517494f260ea69b","450552","450552-dff710d5587f4881a63d3daf9c633e0a","2023-03-10 19:52:00","2023-03-10 19:54:13","true","false","0.15","","true","false","18","false"
"450655-59f8a643ea5f4d48b87ad24741c43088","450655","","2023-03-10 04:07:00","2023-03-10 04:09:37","true","true","0.2","0.1","false","false","21","false"
"450686-46df0e80c2184c8d8164ef7f329db676","450686","450686-0cb69082e45e436a9c125c43273ba21b","2023-03-10 01:55:00","2023-03-10 01:57:37","false","false","","","true","true","21","false"
"450734-3d9025136795410e993d9d5e511e2bd6","450734","","2023-03-10 13:14:00","2023-03-10 13:14:44","true","false","0.1","","false","false","6","false"
"450790-e5d0a726fd084922a1e7d90bf72aa548","450790","","2023-03-10 21:46:00","2023-03-10 21:47:08","false","false","","","false","false","9","false"
"450818-65a1db81128246429923f9e62b54d2fe","450818","","2023-03-10 14:24:00","2023-03-10 14:26:42","false","false","","","false","false","22","false"
"450847-13f15890cdba41838b469b92dbf15d30","450847","450847-26750a98146d4fcaaff04198d79301c5","2023-03-10 14:05:00","2023-03-10 14:07:44","false","false","","","true","true","22","false"
"450892-eb5b3103b02847a0a69169774e6e05d1","450892","","2023-03-10 10:35:00","2023-03-10 10:35:57","false","false","","","false","false","8","false"
"450947-fa48b26e082f4a14a9df6ca30c771448","450947","450947-9228bf1d11654e24beacc9255844a8c8","2023-03-10 16:30:00","2023-03-10 16:31:54","true","false","0.1","","true","false","16","false"
"451101-c2bfba07efa54cff9e978af12d5b7f52","451101","451101-4ab6388ca8154d82b7c964a8b4f030db","2023-03-10 15:20:00","2023-03-10 15:22:16","false","false","","","true","true","18","false"
"451136-fe2d390bf9ab4fdea4cc9a268e30cd3d","451136","","2023-03-10 19:12:00","2023-03-10 19:13:08","true","false","0.15","","false","false","9","false"
"451194-b6cfa04e79e74607b7fc3bc0de351cd3","451194","","2023-03-10 15:17:00","2023-03-10 15:17:16","false","false","","","false","false","2","false"
"451222-50dac152a3bb4b61905c9ef098b3d821","451222","","2023-03-10 22:39:00","2023-03-10 22:39:38","true","false","0.15","","false","false","5","false"
"451270-e6b794ce38b74dc5b41f93de9562c023","451270","","2023-03-10 14:51:00","2023-03-10 14:51:40","false","false","","","false","false","5","false"
"451406-4cda9f1f1a36497d9389bbbd9428320c","451406","","2023-03-10 15:25:00","2023-03-10 15:26:27","false","false","","","false","false","12","false"
"451434-23b59ddfb6554f69b3951521865181bc","451434","451434-fc0baced17984a49aab557bef118834c","2023-03-10 05:12:00","2023-03-10 05:14:05","false","false","","","true","true","17","false"
"451441-54142beac8c94cd7a4e4c5620afed54c","451441","","2023-03-10 15:12:00","2023-03-10 15:12:23","false","false","","","false","false","3","false"
"451449-42bcb419986a42bb9aaf4641d6975ea3","451449","","2023-03-10 21:27:00","2023-03-10 21:28:37","false","true","","0.1","false","false","13","false"
"451468-e629684cf37345ba8ffb6ecb2178fcd8","451468","","2023-03-10 18:34:00","2023-03-10 18:34:53","false","false","","","false","false","7","false"
"451522-8fb9e74110504efc984dfa4f367ad8ec","451522","451522-7a03667fe1a1418da9ed4a26fd5d00ae","2023-03-10 14:26:00","2023-03-10 14:28:23","false","false","","","false","true","19","false"
"451563-bc06f4e2eecb4ce6b052fc8d697829ee","451563","","2023-03-10 16:05:00","2023-03-10 16:05:30","false","false","","","false","false","4","false"
"451565-80a1c11a97a24235af5b0c847b4ef519","451565","","2023-03-10 18:02:00","2023-03-10 18:02:36","false","true","","0.25","false","false","5","false"
"451596-2efae6774b7f4038a39271e727e036a9","451596","","2023-03-10 22:05:00","2023-03-10 22:06:09","true","false","0.1","","false","false","9","false"
"451661-03c8f1cca8f749da95f488defdb42534","451661","","2023-03-10 17:23:00","2023-03-10 17:24:01","true","false","0.2","","false","false","8","false"
"451666-147d4608ff2f4e7cbf3dff4ddf4bc980","451666","451666-08a101581b2645809d083199ba1349a6","2023-03-10 09:00:00","2023-03-10 09:02:45","false","false","","","true","true","22","false"
"451774-631fdceabef2477c83e9b35cd48ac30c","451774","","2023-03-10 20:11:00","2023-03-10 20:11:22","false","false","","","false","false","3","false"
"451872-f8e1b0300c464ec9b65fc00f6cd68364","451872","","2023-03-10 02:41:00","2023-03-10 02:42:21","false","false","","","false","false","11","false"
"451956-4accf699e828452387067521d381c2c1","451956","451956-2273b0f9e3b2434f8ba2818aeec3a28a","2023-03-10 18:56:00","2023-03-10 18:58:29","false","false","","","true","true","20","false"
"452018-ecb84acb4d46411285340e63c51fdf1e","452018","452018-426a1c4946c7423381df251e62e796d4","2023-03-10 19:29:00","2023-03-10 19:31:12","false","false","","","false","true","18","false"
"452064-277496dbc29d4e0b93bebd3a455e9dc4","452064","452064-2f9d95c8c7f445f4a88ce4a69a317e3c","2023-03-10 17:12:00","2023-03-10 17:13:36","false","true","","0.2","false","true","13","false"
"452166-6efbd21687cf4242a8ef3c973c081852","452166","","2023-03-10 21:00:00","2023-03-10 21:01:32","false","false","","","false","false","12","false"
"452189-ffc01462af754a91938c69fee1727f84","452189","452189-6a9b41d59aff4489a9f679a978ef459a","2023-03-10 19:25:00","2023-03-10 19:27:26","false","false","","","true","true","20","false"
"452210-80885ec535b34fa08906aec539080fc0","452210","452210-0a9be44d1cd04a4bab31cc3eb80f5d38","2023-03-10 21:35:00","2023-03-10 21:41:01","false","false","","","true","true","48","false"
"452285-061cbb0a45b14abc97d9223a18b45138","452285","","2023-03-10 22:18:00","2023-03-10 22:18:22","true","false","0.2","","false","false","3","false"
"452351-205a56cf15fb4fb18ccc055da3e1d917","452351","","2023-03-10 19:43:00","2023-03-10 19:44:13","false","false","","","false","false","10","false"
"452361-8e36edcb98414bf09f354ff483b6b991","452361","452361-bae21044b26745d88739d0d029ddfa97","2023-03-10 19:42:00","2023-03-10 19:45:10","false","false","","","true","true","25","false"
"452416-18872145af6e4b4fb2de509380ccd2ef","452416","","2023-03-10 17:06:00","2023-03-10 17:07:55","true","false","0.2","","false","false","16","false"
"452417-9a6b7dadb28b4cb7a65b4a3a068804d0","452417","","2023-03-10 22:14:00","2023-03-10 22:15:04","false","false","","","false","false","9","false"
"452484-91e8eb55adf64c80896750ec866d55f0","452484","452484-c2e2f63b21e04383944955f44179393d","2023-03-10 17:54:00","2023-03-10 17:56:33","false","false","","","true","true","21","false"
"452549-6ad5fed32ab44e8bbaa3aab1dab02aa4","452549","","2023-03-10 16:35:00","2023-03-10 16:35:29","true","true","0.1","0.15","false","false","4","false"
"452564-5c6cbe530e25485997f43da7039d6091","452564","","2023-03-10 12:48:00","2023-03-10 12:55:23","false","false","","","false","false","60","false"
"452597-066989c404d74199a0ef7a02c5e11596","452597","","2023-03-10 17:13:00","2023-03-10 17:13:31","false","false","","","false","false","4","false"
"452622-ae67979037b84f09835b44690fd00cd8","452622","","2023-03-10 17:23:00","2023-03-10 17:24:01","false","false","","","false","false","8","false"
"452644-2a8cd9d0fc3448669a04c37d75bc7a71","452644","","2023-03-10 13:28:00","2023-03-10 13:28:30","false","false","","","false","false","4","false"
"452651-6942d90ebb744d84a241396a8826c483","452651","452651-d535f37a6654418e8b8dd3420fb87b0e","2023-03-10 20:21:00","2023-03-10 20:27:39","false","false","","","true","true","53","false"
"452710-324468c78fa84399b42b691288acc612","452710","","2023-03-10 07:53:00","2023-03-10 07:53:39","true","false","0.2","","false","false","5","false"
"452745-26a25b4b141947a88ad7d7df36566aad","452745","452745-ddf2fe6fc1b14d37bdd4f1324545bf28","2023-03-10 21:39:00","2023-03-10 21:41:17","false","false","","","true","true","18","false"
"452763-da5feaf36b4b4106b444c85c440d2f74","452763","452763-4f2bfc967a1b420f86e21a74f1a580e0","2023-03-10 13:47:00","2023-03-10 13:52:29","false","false","","","true","true","45","false"
"452784-3753983d6fbb4e3da133a28ee319fff2","452784","","2023-03-10 19:30:00","2023-03-10 19:31:00","false","false","","","false","false","8","false"
"452841-88bca68a04cd43d591146f601c08fed7","452841","452841-b02ce2944eb54424b6fb1730e24d8b17","2023-03-10 12:52:00","2023-03-10 12:54:01","false","false","","","true","true","17","false"
"452875-6b4b04ad9d804f91954f2b7424edf793","452875","","2023-03-10 16:06:00","2023-03-10 16:06:30","false","false","","","false","false","4","false"
"452880-71a2c5d220904b3889a463c9cf7a76ff","452880","","2023-03-10 01:31:00","2023-03-10 01:31:37","false","false","","","false","false","5","false"
"453004-cd697343aeb5474894d18a1c110057fe","453004","453004-b91743b46dca46ca9312712f30a94a99","2023-03-10 13:02:00","2023-03-10 13:04:40","false","false","","","true","true","22","false"
"453053-159188a8be644dd2be613cc97848df75","453053","453053-ac95c16a655c4b51b435489f83b1761c","2023-03-10 07:18:00","2023-03-10 07:22:36","false","false","","","true","true","37","false"
"453122-6842907793e043939f4f6e1bc5a3f950","453122","","2023-03-10 15:42:00","2023-03-10 15:47:14","false","true","","0.05","false","false","42","false"
"453135-cce7dd21ef5b4dbc911a9ba24cd19481","453135","453135-abc4feaaea5f4a6bb271ea4bb4853841","2023-03-10 03:52:00","2023-03-10 03:56:32","false","false","","","true","true","36","false"
"453232-3e2de0cc1cc04835a83cd4d90df80928","453232","453232-27b2c62e22d84157be251fd9d912553a","2023-03-10 06:34:00","2023-03-10 06:37:24","false","false","","","true","true","27","false"
"453242-9129b2ed9808486db90bbd5569572c63","453242","453242-e4f8b813117a46978037c00095daa2ef","2023-03-10 10:19:00","2023-03-10 10:23:29","true","true","0.25","0.1","true","true","36","false"
"453273-31ebcd3494cd41b8a045a2f2d9f6bb65","453273","","2023-03-10 10:38:00","2023-03-10 10:38:30","false","false","","","false","false","4","false"
"453300-6765e430098f41fe874ea4470e6b1368","453300","453300-e33076efebf14c9aad15b04a5df6e0a0","2023-03-10 12:13:00","2023-03-10 12:18:46","true","false","0.1","","true","true","47","false"
"453308-eadda9b3b576497b81d9a3ddd34e6f99","453308","","2023-03-10 15:47:00","2023-03-10 15:48:22","false","false","","","false","false","11","false"
"453318-093814e132c047e1897b940f3079b6f0","453318","","2023-03-10 20:30:00","2023-03-10 20:30:23","false","false","","","false","false","3","false"
"453337-a70afefa97ef4efdae375429891cc1cc","453337","","2023-03-10 21:29:00","2023-03-10 21:30:07","false","false","","","false","false","9","false"
"453384-6975952b339640e0a0012c7d22e00f21","453384","453384-374044a0a65f466582efe4d6106cf543","2023-03-10 21:24:00","2023-03-10 21:27:27","false","false","","","true","true","28","false"
"453392-e9a77148df51416faf8ca9a5e2793399","453392","","2023-03-10 16:12:00","2023-03-10 16:12:29","false","false","","","false","false","4","false"
"453418-9a4cef66c5b046cbb095014e8efc3ded","453418","453418-70fb22ff708e40489b6bb21fb6782b23","2023-03-10 08:42:00","2023-03-10 08:44:13","false","false","","","true","false","18","false"
"453471-85f50af71b8041ffbdd1173eb2c532cc","453471","453471-abe262c375894694bde134646d4b7122","2023-03-10 19:50:00","2023-03-10 19:52:26","false","false","","","true","true","19","false"
"453534-3e785de6c34b4e3eadf9afe32b2abc6a","453534","","2023-03-10 21:21:00","2023-03-10 21:22:01","false","false","","","false","false","8","false"
"453568-98b46e57ef374a94a77a13faeeb0c521","453568","453568-9e7c81bb188047048a8e9450a838e60e","2023-03-10 08:15:00","2023-03-10 08:17:41","true","false","0.1","","true","true","22","false"
"453575-513d113dd3264e9794841a45c1e8955c","453575","","2023-03-10 21:42:00","2023-03-10 21:44:07","true","false","0.05","","false","false","17","false"
"453611-18dac19a566e4c2595bd595cdb7f39ee","453611","","2023-03-10 14:16:00","2023-03-10 14:17:17","false","false","","","false","false","10","false"
"453612-54b40e1b398a4531b44cf7a7175f45a0","453612","453612-c77f36dff3844ffc8465ce8e07b6f5d4","2023-03-10 15:39:00","2023-03-10 15:42:51","false","false","","","true","true","32","false"
"453625-cad815dccb9e4aedb2a96ced78564390","453625","453625-6af73daf836a45c1be9c1e50270ed58a","2023-03-10 18:33:00","2023-03-10 18:34:21","false","false","","","false","true","11","false"
"453669-caace0ba7b764a0d8da55a6379cebd46","453669","","2023-03-10 19:57:00","2023-03-10 19:58:29","false","false","","","false","false","12","false"
"453775-d0d1aa061c6845c2859887d42fe372e9","453775","453775-5312a2efaf3e455da91e607b0d7e7d8a","2023-03-10 18:00:00","2023-03-10 18:01:07","false","false","","","true","false","9","false"
"453850-b3fa06d641b24fb2a2347ae86a750d35","453850","453850-7128e3807a4540a694e11bf7a4bed0c4","2023-03-10 14:09:00","2023-03-10 14:14:20","false","true","","0.05","true","true","43","false"
"453870-950953c5eca74e56b16ee4c40dca696e","453870","","2023-03-10 20:16:00","2023-03-10 20:16:36","true","false","0.05","","false","false","5","false"
"453967-85d3ea04786e4f31b2a054f69e858a48","453967","","2023-03-10 10:52:00","2023-03-10 10:52:39","false","false","","","false","false","5","false"
"453999-e4eb110810a2414c81d7d1c6a286431b","453999","","2023-03-10 09:39:00","2023-03-10 09:40:27","false","false","","","false","false","11","false"
"454023-db03b1c76cab4d8ebe00e3479373f302","454023","","2023-03-10 13:19:00","2023-03-10 13:23:03","false","false","","","false","false","33","false"
"454034-e4685e2c48a74e64912fd0f80667ce3f","454034","454034-efca8af0f1b443afb4822aa5d5edd7a3","2023-03-10 20:56:00","2023-03-10 20:58:13","false","false","","","true","true","18","false"
"454158-1ec48021bf434ead971376d63b7ffde5","454158","454158-6eb93e168dd447b2a4f60e76f74ffc07","2023-03-10 19:04:00","2023-03-10 19:07:42","false","false","","","true","true","30","false"
"454176-cdcbbdef6da94097a81b8d339e05b11b","454176","454176-02d5b220437e48d0b696643a308de50d","2023-03-10 20:05:00","2023-03-10 20:07:17","false","false","","","true","true","18","false"
"454205-9dc50fe6fde444a2b33165fe83252a68","454205","454205-b4c8e569301b4c3db3952fa981e260ed","2023-03-10 18:01:00","2023-03-10 18:04:43","false","false","","","true","true","31","false"
"454207-403e5e8421d14fed87c5b899d42ed226","454207","454207-b4a0dbb32512460c8446cb0dd15690dd","2023-03-10 13:21:00","2023-03-10 13:24:09","true","false","0.05","","true","true","26","false"
"454357-0fee6768917f4190a24cf415f2289e52","454357","454357-c4ba1c660dae4e0b8113d05bc2208932","2023-03-10 18:51:00","2023-03-10 18:54:06","false","false","","","true","true","25","false"
